row_ID,final_price
36652,7678.2686
36653,6419.1665
36654,5577.4927
36655,4510.783
36656,13633.441
36657,1065.4062
36658,10165.629
36659,4016.6387
36660,386.4189
36661,706.61316
36662,3104.4841
36663,9864.323
36664,1296.5029
36665,4260.265
36666,5319.633
36667,3186.7058
36668,5120.6113
36669,11773.283
36670,1492.0679
36671,5357.062
36672,3852.039
36673,910.0329
36674,3098.1372
36675,8007.017
36676,439.86453
36677,3269.7385
36678,6042.741
36679,6391.61
36680,4856.898
36681,6468.255
36682,2877.6567
36683,5534.252
36684,14722.885
36685,1745.3768
36686,19887.195
36687,1709.4916
36688,9761.854
36689,3731.5984
36690,8862.544
36691,5324.135
36692,4261.9673
36693,5566.2466
36694,3444.8308
36695,2378.638
36696,2271.3188
36697,4679.511
36698,361.5595
36699,8192.463
36700,468.10925
36701,2901.5586
36702,87.40786
36703,4214.24
36704,2238.8938
36705,5723.0967
36706,15344.979
36707,12570.697
36708,2079.8928
36709,1483.1213
36710,4939.323
36711,8087.7354
36712,6352.1367
36713,1805.3049
36714,7992.6104
36715,3080.3066
36716,470.5346
36717,3327.67
36718,3075.9595
36719,4184.886
36720,1044.4009
36721,5077.3027
36722,4799.377
36723,726.32837
36724,2629.6929
36725,3357.1528
36726,162.08228
36727,10738.491
36728,1738.7546
36729,5908.6733
36730,1564.7375
36731,786.30975
36732,1966.231
36733,3488.0713
36734,3725.4153
36735,3698.8025
36736,301.75098
36737,1805.3049
36738,11203.8955
36739,3639.5537
36740,11494.182
36741,3696.307
36742,6596.211
36743,7941.9873
36744,2280.8704
36745,12070.129
36746,1830.9504
36747,569.90906
36748,925.31885
36749,3322.569
36750,14440.358
36751,3339.7366
36752,4030.7961
36753,3743.8828
36754,3432.9434
36755,3844.954
36756,7679.9136
36757,7489.7227
36758,13166.982
36759,2547.7651
36760,5018.158
36761,1492.0679
36762,13231.711
36763,2565.984
36764,5559.437
36765,2989.9878
36766,3871.2222
36767,1987.9885
36768,14597.75
36769,3358.3354
36770,3911.708
36771,1219.1869
36772,1481.1128
36773,1502.7006
36774,1196.1448
36775,4259.4644
36776,103.066864
36777,13253.048
36778,2061.4058
36779,1966.231
36780,5379.077
36781,6032.5225
36782,4166.1997
36783,14235.641
36784,3629.08
36785,4917.243
36786,5856.3975
36787,6221.5107
36788,11061.199
36789,3556.8367
36790,2811.997
36791,2969.8604
36792,5883.814
36793,1084.8728
36794,8468.893
36795,5160.24
36796,3753.9478
36797,866.53534
36798,7847.251
36799,661.9509
36800,3649.0552
36801,1818.3604
36802,2438.682
36803,3093.3977
36804,5740.3096
36805,7912.2666
36806,3961.7324
36807,8951.496
36808,1745.2432
36809,654.9625
36810,1372.1857
36811,5998.7017
36812,15502.51
36813,6239.919
36814,3929.9512
36815,4281.188
36816,9956.484
36817,3875.893
36818,544.0545
36819,3546.5315
36820,906.00574
36821,5169.506
36822,5749.841
36823,6410.631
36824,1988.033
36825,9130.662
36826,604.4889
36827,4888.951
36828,384.2729
36829,8463.982
36830,2163.1018
36831,884.4122
36832,5540.0273
36833,11027.618
36834,4146.55
36835,815.9415
36836,6038.947
36837,334.65015
36838,6132.178
36839,10648.073
36840,5422.439
36841,6339.4165
36842,4849.2275
36843,3336.9895
36844,4132.4575
36845,10470.909
36846,3299.6616
36847,384.2729
36848,821.61255
36849,451.87274
36850,13176.792
36851,3443.8838
36852,6164.925
36853,3881.1685
36854,165.94345
36855,7346.9346
36856,3385.1892
36857,6439.0376
36858,6634.3135
36859,2509.6733
36860,6028.5073
36861,3082.4097
36862,3817.037
36863,822.5909
36864,4417.5757
36865,831.75543
36866,6373.2007
36867,11187.686
36868,7011.715
36869,6533.9814
36870,1784.3181
36871,726.32837
36872,12158.094
36873,1481.7568
36874,2630.3345
36875,1880.2715
36876,6245.213
36877,2706.4812
36878,7243.8916
36879,14274.605
36880,4593.3037
36881,8441.344
36882,3228.161
36883,2596.599
36884,429.47937
36885,9626.9
36886,9824.729
36887,11674.252
36888,5192.756
36889,5198.479
36890,2129.8145
36891,5074.549
36892,3725.4197
36893,6637.2866
36894,5865.1816
36895,5970.828
36896,254.59125
36897,2580.5806
36898,2231.0686
36899,5129.796
36900,5984.9854
36901,7366.8926
36902,3523.6594
36903,4932.623
36904,10628.941
36905,2320.4155
36906,6203.243
36907,1463.6191
36908,5257.6475
36909,734.6289
36910,6748.4966
36911,7783.537
36912,17004.828
36913,2658.278
36914,18097.018
36915,6019.797
36916,7668.7188
36917,5926.748
36918,5479.506
36919,13661.166
36920,5576.682
36921,5344.7104
36922,2648.3213
36923,10970.749
36924,11931.5205
36925,2713.2195
36926,9187.824
36927,4730.2217
36928,9777.855
36929,5338.505
36930,5399.0312
36931,5367.811
36932,8959.465
36933,3467.8223
36934,5798.946
36935,5887.3916
36936,11027.618
36937,3181.8667
36938,44.37322
36939,5872.338
36940,698.34766
36941,4321.0044
36942,5205.187
36943,3056.9946
36944,4160.9907
36945,2695.1108
36946,828.99854
36947,6206.1777
36948,4565.5225
36949,1700.6295
36950,1627.5032
36951,3091.418
36952,11945.106
36953,4388.4077
36954,2917.442
36955,839.78406
36956,10020.505
36957,1155.375
36958,137.6438
36959,786.30975
36960,6162.503
36961,6060.494
36962,2648.5808
36963,622.16125
36964,7001.424
36965,3618.4548
36966,2314.834
36967,11725.199
36968,1891.6077
36969,4297.2236
36970,2902.7925
36971,3285.7095
36972,5595.9526
36973,24291.816
36974,10628.941
36975,821.61255
36976,212.14383
36977,5238.925
36978,4033.9675
36979,12140.7
36980,6309.37
36981,418.5758
36982,244.40675
36983,3328.7039
36984,25938.559
36985,2169.4214
36986,1074.9929
36987,1139.0582
36988,665.0174
36989,2713.511
36990,5623.114
36991,2244.1843
36992,1483.1213
36993,390.58337
36994,1934.3235
36995,863.58704
36996,4961.5884
36997,3213.708
36998,5643.9805
36999,1934.3235
37000,6956.5205
37001,16375.6
37002,484.02203
37003,293.05475
37004,7518.5117
37005,6243.204
37006,7590.4673
37007,2347.8958
37008,10062.474
37009,8871.091
37010,1951.3246
37011,3640.7917
37012,389.4845
37013,481.7326
37014,5567.3877
37015,6352.073
37016,5626.663
37017,780.4231
37018,282.69125
37019,3096.7878
37020,7765.3887
37021,4465.623
37022,5323.586
37023,2436.512
37024,847.1562
37025,230.92532
37026,14698.117
37027,1294.821
37028,4030.7961
37029,3292.6655
37030,604.4889
37031,7526.349
37032,8018.049
37033,8970.02
37034,2306.4548
37035,12425.934
37036,2837.8394
37037,3494.9126
37038,3369.314
37039,3474.4165
37040,5221.0664
37041,242.1961
37042,3130.6252
37043,2432.7808
37044,6777.4746
37045,2515.9897
37046,5569.576
37047,3971.025
37048,643.0234
37049,6934.2715
37050,760.9798
37051,3655.8325
37052,2905.0679
37053,5142.5933
37054,2807.7947
37055,1962.4105
37056,10046.262
37057,1044.3809
37058,1987.9885
37059,5547.647
37060,3729.7148
37061,6136.511
37062,11181.93
37063,11315.875
37064,5897.844
37065,4759.811
37066,1784.4398
37067,5267.998
37068,1433.8911
37069,3188.0137
37070,442.9158
37071,6072.967
37072,2482.7349
37073,334.65015
37074,6297.775
37075,3012.6768
37076,94.829834
37077,3136.4463
37078,2927.4639
37079,5793.7344
37080,2470.9727
37081,530.34827
37082,4034.7915
37083,6167.866
37084,2450.0635
37085,14627.025
37086,1258.3438
37087,708.9299
37088,5435.999
37089,5241.161
37090,845.5016
37091,5127.82
37092,17718.023
37093,2763.1506
37094,3103.8003
37095,17959.875
37096,8052.6533
37097,1489.6774
37098,5155.2314
37099,5011.2383
37100,2851.7817
37101,4910.1724
37102,14779.874
37103,7658.993
37104,16892.629
37105,627.08167
37106,11027.618
37107,2396.7803
37108,4962.9414
37109,9053.055
37110,584.1902
37111,2081.9114
37112,288.8642
37113,981.2756
37114,6242.154
37115,11056.042
37116,3747.495
37117,10217.161
37118,120.14203
37119,839.2162
37120,10307.96
37121,11652.572
37122,14892.424
37123,1294.821
37124,5258.7075
37125,5630.0464
37126,4891.8765
37127,6062.702
37128,7357.7734
37129,2189.6714
37130,7338.458
37131,3580.303
37132,2763.9397
37133,123.52253
37134,6781.8896
37135,5923.13
37136,8133.063
37137,7171.7725
37138,1750.3351
37139,1961.2183
37140,3058.3232
37141,4006.6274
37142,4921.2056
37143,136.19864
37144,2728.7358
37145,723.5675
37146,5101.9287
37147,5123.0645
37148,3777.4355
37149,8734.528
37150,6844.3984
37151,7878.467
37152,8852.947
37153,5909.372
37154,5103.337
37155,6186.5303
37156,4840.234
37157,1709.4916
37158,5472.371
37159,5137.744
37160,4492.247
37161,5088.8174
37162,-225.39395
37163,2584.4995
37164,2197.539
37165,3145.1367
37166,1675.186
37167,3508.1768
37168,4063.2563
37169,2092.5876
37170,15328.84
37171,1503.4355
37172,3989.8428
37173,3661.586
37174,4035.4277
37175,5319.8716
37176,6560.554
37177,4983.059
37178,5150.1655
37179,465.83234
37180,4050.349
37181,7555.972
37182,11201.417
37183,6671.9727
37184,4993.6367
37185,2565.2764
37186,14219.031
37187,1375.1991
37188,5715.9517
37189,6082.772
37190,8079.284
37191,3065.5688
37192,3269.7385
37193,1797.1077
37194,4052.6785
37195,4597.846
37196,2110.1262
37197,12680.33
37198,726.32837
37199,3762.9185
37200,1071.9471
37201,7060.884
37202,19376.514
37203,690.9708
37204,3533.639
37205,8574.9
37206,786.30975
37207,1053.1039
37208,6164.879
37209,4007.0405
37210,2516.816
37211,566.7987
37212,3070.1465
37213,1096.9606
37214,4731.9834
37215,5225.0176
37216,5479.743
37217,710.9837
37218,17643.932
37219,7840.0273
37220,9872.309
37221,8526.015
37222,3470.981
37223,465.1231
37224,6080.8066
37225,3263.4326
37226,3796.6245
37227,12496.633
37228,2629.3623
37229,1627.5032
37230,1328.5747
37231,6255.787
37232,6417.3486
37233,1063.4753
37234,5072.5796
37235,1560.4973
37236,4023.2722
37237,3172.0835
37238,3078.5488
37239,1512.3325
37240,1483.1213
37241,715.48175
37242,533.29895
37243,3443.565
37244,1166.2197
37245,17021.455
37246,1932.1631
37247,4299.87
37248,5245.37
37249,2494.3154
37250,2107.112
37251,8081.386
37252,3106.2822
37253,3510.3835
37254,2130.0
37255,4057.9307
37256,3969.5022
37257,7068.693
37258,13370.748
37259,3000.129
37260,6439.4736
37261,5579.516
37262,13482.178
37263,5850.841
37264,4017.9856
37265,3406.3203
37266,3121.3618
37267,2805.222
37268,1157.8704
37269,-137.63171
37270,6005.069
37271,10282.293
37272,1298.1627
37273,3663.2688
37274,2327.3496
37275,5613.2886
37276,661.9509
37277,13538.617
37278,6256.8823
37279,2235.3418
37280,657.69556
37281,6378.496
37282,5411.549
37283,908.55383
37284,5331.955
37285,4023.5928
37286,44.17042
37287,11813.496
37288,5019.397
37289,6357.837
37290,6740.601
37291,5147.214
37292,6288.33
37293,5684.273
37294,14680.609
37295,2025.9697
37296,14625.578
37297,7726.483
37298,6236.926
37299,15782.832
37300,5882.3755
37301,2623.8015
37302,4336.196
37303,5367.413
37304,6545.927
37305,2901.514
37306,894.1808
37307,629.3496
37308,2966.8618
37309,2943.8398
37310,4214.2393
37311,4885.0625
37312,5149.1836
37313,1663.6201
37314,2625.4214
37315,1098.8224
37316,8642.725
37317,847.1562
37318,8781.053
37319,1509.0281
37320,3058.2764
37321,12444.6
37322,604.4889
37323,5053.5684
37324,965.65186
37325,771.93207
37326,523.09753
37327,13500.678
37328,5035.424
37329,9932.94
37330,6265.118
37331,6644.201
37332,4201.366
37333,6093.446
37334,7117.412
37335,7447.1865
37336,9188.799
37337,6794.7393
37338,14083.196
37339,6042.461
37340,5563.8467
37341,5300.551
37342,2160.2397
37343,883.71454
37344,2989.5466
37345,595.9127
37346,9999.326
37347,3894.1348
37348,828.99854
37349,3908.3652
37350,3112.2593
37351,2675.6533
37352,484.02203
37353,5461.3994
37354,4707.2856
37355,0.9763279
37356,6937.6255
37357,589.456
37358,951.37585
37359,4768.0513
37360,1141.7612
37361,991.0877
37362,6436.452
37363,7893.8413
37364,10354.33
37365,-198.39268
37366,91.93035
37367,14143.064
37368,1226.8306
37369,15843.593
37370,2304.1836
37371,7294.038
37372,3986.1553
37373,7854.1084
37374,4749.2275
37375,15371.682
37376,8062.1416
37377,8874.245
37378,490.34528
37379,881.6853
37380,6079.392
37381,6958.0737
37382,691.60266
37383,1740.0696
37384,4402.49
37385,5763.175
37386,5390.548
37387,3998.0356
37388,6425.558
37389,4183.4463
37390,4358.5293
37391,2711.204
37392,4764.0527
37393,3211.4194
37394,6490.5312
37395,386.4189
37396,15140.162
37397,898.37146
37398,2263.426
37399,9356.138
37400,5196.091
37401,6958.0737
37402,14642.537
37403,224.5887
37404,3907.2197
37405,5162.7
37406,21945.3
37407,1029.9973
37408,9457.476
37409,4083.8225
37410,6360.457
37411,12823.68
37412,4885.586
37413,8030.879
37414,777.64417
37415,8220.489
37416,1095.5569
37417,5984.088
37418,3496.9678
37419,293.05475
37420,8728.766
37421,4893.275
37422,4734.3584
37423,757.94745
37424,4402.49
37425,4450.7373
37426,606.0874
37427,11426.631
37428,418.5758
37429,4944.228
37430,4235.8525
37431,4952.516
37432,4290.407
37433,847.1562
37434,8020.325
37435,8804.706
37436,3645.2183
37437,3161.0657
37438,5101.66
37439,7346.437
37440,7995.9336
37441,4731.659
37442,14400.782
37443,9727.715
37444,1502.7006
37445,3057.5986
37446,4021.7021
37447,6532.9165
37448,13965.243
37449,3380.5322
37450,16393.674
37451,620.2812
37452,358.8803
37453,3003.4263
37454,3755.3628
37455,726.32837
37456,13610.213
37457,1809.6554
37458,6703.3633
37459,11062.167
37460,1209.7622
37461,14071.053
37462,1754.9103
37463,6521.79
37464,3689.102
37465,656.80914
37466,1707.4163
37467,3353.2627
37468,5589.8135
37469,3244.9336
37470,1822.6606
37471,4056.5757
37472,7318.173
37473,4931.2275
37474,7292.718
37475,1919.5913
37476,4067.8345
37477,5370.6006
37478,6572.8984
37479,541.6487
37480,4872.633
37481,9940.916
37482,2786.506
37483,9850.652
37484,616.5385
37485,1098.8224
37486,3897.5269
37487,1627.5032
37488,1524.6655
37489,11785.854
37490,6025.0576
37491,7129.3813
37492,3107.6743
37493,627.08167
37494,3940.3306
37495,11945.106
37496,3286.439
37497,15065.769
37498,16812.52
37499,517.84406
37500,5338.2563
37501,10701.635
37502,237.40659
37503,3838.8691
37504,6360.975
37505,490.34528
37506,3734.2368
37507,4021.7021
37508,6120.657
37509,269.88913
37510,3868.6013
37511,7399.0283
37512,982.95123
37513,5944.2754
37514,1415.4417
37515,1902.7986
37516,4157.2583
37517,877.65283
37518,982.95123
37519,1419.8331
37520,484.02203
37521,3166.1223
37522,7176.004
37523,11835.592
37524,11581.204
37525,3834.369
37526,7717.7705
37527,1979.2695
37528,3424.464
37529,9773.793
37530,1340.961
37531,4666.7075
37532,3658.9736
37533,447.4251
37534,4204.166
37535,1954.0156
37536,3853.6802
37537,15339.463
37538,4134.49
37539,7708.5537
37540,11884.951
37541,574.23553
37542,649.9385
37543,863.58704
37544,14118.572
37545,770.7997
37546,6003.0034
37547,397.65143
37548,12686.609
37549,2856.3896
37550,4455.0225
37551,1543.3574
37552,9960.906
37553,6144.007
37554,5473.76
37555,693.4523
37556,585.17377
37557,1521.9741
37558,6889.574
37559,7035.9307
37560,11168.359
37561,3717.273
37562,726.32837
37563,2494.0796
37564,1328.5747
37565,2135.7656
37566,6096.3823
37567,5883.492
37568,485.73956
37569,3149.4976
37570,6255.787
37571,4109.745
37572,137.76736
37573,14216.942
37574,606.0874
37575,6365.291
37576,3526.914
37577,7022.958
37578,2416.9163
37579,831.75543
37580,5190.5
37581,3654.2822
37582,6990.504
37583,6735.822
37584,57.472664
37585,3239.6367
37586,835.7475
37587,218.81885
37588,2706.4812
37589,4919.376
37590,14151.316
37591,5502.5615
37592,786.30975
37593,3627.4392
37594,2625.4304
37595,1741.8765
37596,4027.8916
37597,596.02997
37598,3430.0256
37599,6373.37
37600,9273.914
37601,432.30524
37602,843.4143
37603,299.55106
37604,5217.867
37605,3838.1611
37606,6088.6875
37607,5044.6016
37608,6210.8447
37609,7044.884
37610,5049.884
37611,2620.128
37612,5229.6377
37613,2028.9846
37614,3890.4941
37615,3472.5793
37616,5106.8955
37617,161.48798
37618,5802.244
37619,1502.7006
37620,813.19336
37621,8804.706
37622,6053.6177
37623,8990.719
37624,4243.9014
37625,4591.4526
37626,642.15894
37627,3542.6387
37628,1659.0542
37629,3863.8633
37630,9247.888
37631,3964.5605
37632,2457.8608
37633,13148.041
37634,2566.1353
37635,6454.421
37636,6309.1074
37637,9750.699
37638,1019.3215
37639,15213.215
37640,2918.2554
37641,4029.6536
37642,524.4094
37643,3645.2275
37644,7710.301
37645,25531.02
37646,6851.532
37647,2446.4048
37648,6322.6147
37649,5222.3887
37650,3098.1372
37651,13952.748
37652,12492.954
37653,3332.5945
37654,7964.167
37655,4800.408
37656,8014.376
37657,1898.2908
37658,2925.9624
37659,6587.8555
37660,3973.7112
37661,3384.4521
37662,10745.909
37663,5571.007
37664,1812.2363
37665,999.28595
37666,12179.646
37667,10906.09
37668,5353.2793
37669,9803.816
37670,2066.892
37671,9639.705
37672,8801.146
37673,982.95123
37674,7380.924
37675,7587.4736
37676,831.75543
37677,6130.186
37678,2582.1704
37679,386.4378
37680,4857.0684
37681,2438.4724
37682,699.6649
37683,7929.0723
37684,4494.9697
37685,851.005
37686,7306.6113
37687,659.9433
37688,5641.565
37689,4.2940855
37690,4182.9
37691,2868.9873
37692,1029.9973
37693,5952.7324
37694,3647.7476
37695,3351.5425
37696,19167.277
37697,3239.1494
37698,257.3135
37699,5534.4053
37700,1573.4297
37701,5524.123
37702,3986.1711
37703,3803.664
37704,4915.195
37705,390.49185
37706,3969.8452
37707,4952.5376
37708,736.25867
37709,753.4894
37710,6388.471
37711,7692.2764
37712,3628.0674
37713,3581.7764
37714,3035.4412
37715,673.2263
37716,10777.717
37717,757.94745
37718,1958.5145
37719,5694.883
37720,1957.5497
37721,1959.3596
37722,6257.9004
37723,3824.655
37724,8191.812
37725,6419.2646
37726,4793.897
37727,827.2925
37728,5051.043
37729,3898.1963
37730,7387.5415
37731,2314.834
37732,4327.4727
37733,13952.748
37734,5020.6616
37735,3405.097
37736,908.55383
37737,4309.8213
37738,6850.9805
37739,7688.9536
37740,2261.0264
37741,1745.3768
37742,5535.094
37743,13024.916
37744,2168.8591
37745,2432.2092
37746,10339.027
37747,5240.736
37748,3279.0981
37749,-84.181564
37750,840.3561
37751,10670.86
37752,6021.1045
37753,1479.8961
37754,2753.0256
37755,4774.026
37756,6297.874
37757,2520.8752
37758,8145.125
37759,627.08167
37760,7896.884
37761,6400.5244
37762,3725.2754
37763,3534.054
37764,9019.9
37765,16066.803
37766,2217.0706
37767,1111.3633
37768,5156.0513
37769,5142.693
37770,7847.7656
37771,6376.432
37772,4956.2847
37773,5049.383
37774,2714.371
37775,3983.7754
37776,9788.982
37777,958.02106
37778,7088.9766
37779,7489.7227
37780,8300.312
37781,5589.021
37782,665.0174
37783,2440.486
37784,15195.962
37785,2076.6448
37786,4900.3906
37787,2528.7793
37788,3248.7148
37789,263.2704
37790,6262.949
37791,2883.2378
37792,5431.842
37793,11867.867
37794,2376.2937
37795,3131.5254
37796,3471.3398
37797,1414.196
37798,1966.2822
37799,6724.663
37800,6228.454
37801,15291.201
37802,5335.576
37803,5045.5703
37804,6783.871
37805,4648.686
37806,2769.8352
37807,11235.209
37808,12846.302
37809,10788.378
37810,7252.9785
37811,8611.261
37812,2973.024
37813,1969.6892
37814,6282.315
37815,13191.5625
37816,6409.1504
37817,5891.6533
37818,5359.2173
37819,6082.913
37820,4009.0361
37821,3790.7212
37822,5486.626
37823,3770.3115
37824,1072.6956
37825,5506.9453
37826,9465.985
37827,6509.58
37828,1358.137
37829,6359.407
37830,9864.323
37831,3996.9897
37832,2205.4497
37833,429.47937
37834,8194.882
37835,466.95044
37836,466.8333
37837,6105.509
37838,242.1961
37839,3800.6084
37840,3255.4102
37841,2420.6284
37842,13688.316
37843,5436.6724
37844,1865.5219
37845,791.3933
37846,8174.4873
37847,609.60394
37848,4156.5723
37849,4621.975
37850,3075.0671
37851,4306.5664
37852,14922.1875
37853,3092.1216
37854,7559.8926
37855,3747.495
37856,5473.41
37857,3660.4453
37858,5770.8193
37859,19994.68
37860,2884.0562
37861,3372.3315
37862,6542.6416
37863,1853.9774
37864,585.17377
37865,1745.2432
37866,1063.4753
37867,5049.9766
37868,4845.7617
37869,622.16125
37870,4366.198
37871,3479.5942
37872,3400.5337
37873,3998.2761
37874,13690.99
37875,6453.41
37876,13596.756
37877,2667.9268
37878,14138.381
37879,3580.1445
37880,3226.2007
37881,5549.344
37882,2351.7976
37883,17601.398
37884,5414.6055
37885,3230.1494
37886,13093.83
37887,7667.799
37888,1700.6295
37889,1463.6191
37890,9762.654
37891,235.40312
37892,5344.7725
37893,2887.343
37894,-133.91853
37895,5161.6606
37896,10555.835
37897,10116.439
37898,2759.8325
37899,6123.205
37900,3224.38
37901,16034.164
37902,11727.18
37903,1050.2207
37904,3206.1829
37905,17012.15
37906,513.01447
37907,-16.459927
37908,723.14325
37909,5391.525
37910,563.8271
37911,16704.912
37912,3466.6113
37913,14680.254
37914,3573.1094
37915,5674.958
37916,574.23553
37917,732.54126
37918,5981.849
37919,567.2377
37920,1796.9008
37921,4712.225
37922,2593.7832
37923,4509.3228
37924,7788.538
37925,7281.546
37926,6571.5957
37927,3202.3374
37928,2856.6223
37929,13339.494
37930,13465.469
37931,4484.598
37932,7294.4785
37933,4324.795
37934,14369.506
37935,1155.4797
37936,14204.93
37937,7695.2324
37938,1348.005
37939,6579.296
37940,3590.4407
37941,14494.342
37942,2179.4045
37943,4577.269
37944,6958.0737
37945,2927.9763
37946,4356.131
37947,4856.1035
37948,3402.9253
37949,3845.7402
37950,4513.034
37951,6392.437
37952,37.559425
37953,4191.912
37954,621.7533
37955,3650.974
37956,5136.839
37957,4744.7715
37958,4983.5986
37959,6129.958
37960,7923.282
37961,254.59125
37962,2496.1763
37963,6794.4434
37964,6925.171
37965,4363.495
37966,2513.726
37967,2791.1467
37968,7968.119
37969,594.26575
37970,5450.3057
37971,3527.7627
37972,1063.4753
37973,8136.8916
37974,4971.0957
37975,577.1028
37976,5844.393
37977,258.63235
37978,316.3775
37979,3077.019
37980,4286.2573
37981,5807.7285
37982,5359.4346
37983,6580.338
37984,5630.309
37985,4352.346
37986,5850.4775
37987,2648.9922
37988,4808.8994
37989,2760.0303
37990,6217.2373
37991,439.02283
37992,5593.737
37993,3796.6963
37994,11380.587
37995,17766.691
37996,5466.8965
37997,3989.6592
37998,476.2494
37999,17839.176
38000,3015.7412
38001,5267.6196
38002,2179.882
38003,7905.9736
38004,2208.9534
38005,5203.5566
38006,726.32837
38007,3852.039
38008,530.8331
38009,7855.5967
38010,2891.9434
38011,-60.838745
38012,4253.9995
38013,471.86694
38014,14147.025
38015,7574.851
38016,3656.0776
38017,11165.311
38018,11300.475
38019,6612.9697
38020,9920.89
38021,833.7045
38022,771.93207
38023,465.83234
38024,3213.708
38025,14347.949
38026,3785.934
38027,306.76617
38028,6372.3247
38029,2833.1045
38030,9476.148
38031,1050.2207
38032,2090.3955
38033,301.75098
38034,5218.6055
38035,3921.052
38036,5761.204
38037,4266.793
38038,5680.1724
38039,863.58704
38040,6894.51
38041,4349.303
38042,2500.1511
38043,4575.0195
38044,20136.936
38045,4965.3887
38046,5354.8022
38047,551.07495
38048,5082.0415
38049,3545.0652
38050,4938.3936
38051,1982.7032
38052,604.4889
38053,770.8108
38054,3030.6182
38055,8621.533
38056,2567.0923
38057,5215.69
38058,4887.661
38059,20960.322
38060,649.9385
38061,1861.6191
38062,1786.5513
38063,4546.204
38064,5146.0615
38065,10271.595
38066,10537.959
38067,1986.8634
38068,2729.024
38069,432.30524
38070,5315.8174
38071,2888.087
38072,3721.6216
38073,1785.9258
38074,8252.989
38075,5896.7915
38076,726.32837
38077,3773.3696
38078,3149.6968
38079,10592.395
38080,6545.5547
38081,15102.766
38082,840.33386
38083,1627.5032
38084,4320.741
38085,3124.7651
38086,2922.469
38087,3371.5088
38088,7885.912
38089,406.8238
38090,138.97052
38091,5717.3
38092,1166.2197
38093,1278.5076
38094,3481.2148
38095,6011.247
38096,2936.9673
38097,1051.4318
38098,3191.0447
38099,1129.3187
38100,4817.804
38101,6879.302
38102,5505.303
38103,2114.5967
38104,604.4889
38105,7036.0684
38106,3524.92
38107,5520.569
38108,5060.706
38109,5292.1924
38110,1514.0101
38111,10793.861
38112,39.4639
38113,2006.0857
38114,4997.0195
38115,2547.2358
38116,384.08884
38117,7621.326
38118,7155.709
38119,6007.074
38120,764.1938
38121,2723.8784
38122,2469.3782
38123,2202.2112
38124,3257.0195
38125,614.567
38126,12005.82
38127,7847.7656
38128,3871.3413
38129,4637.786
38130,6623.2563
38131,16470.312
38132,4673.8965
38133,2248.3691
38134,1754.9426
38135,3358.5557
38136,3696.307
38137,1328.5747
38138,4891.8765
38139,3849.003
38140,248.18112
38141,3328.7998
38142,6995.6924
38143,1549.7551
38144,4518.98
38145,2446.7778
38146,6301.5684
38147,6566.751
38148,2982.2637
38149,5916.389
38150,72.27242
38151,4638.5513
38152,4415.0073
38153,7658.993
38154,2546.504
38155,5538.734
38156,3450.3843
38157,5425.7305
38158,822.1033
38159,17754.096
38160,10039.793
38161,5409.924
38162,3328.6484
38163,1421.7946
38164,1007.4829
38165,3985.9878
38166,-420.324
38167,453.96283
38168,3985.266
38169,4300.474
38170,282.03983
38171,5534.266
38172,920.1678
38173,5057.2695
38174,4954.1284
38175,693.4523
38176,3681.2734
38177,297.9775
38178,2176.0176
38179,10925.272
38180,1096.9606
38181,5910.8164
38182,1679.5251
38183,8634.135
38184,873.1863
38185,6802.2266
38186,6614.857
38187,7683.911
38188,5889.456
38189,390.24893
38190,8950.9375
38191,8486.008
38192,7489.7227
38193,7068.693
38194,4455.8423
38195,958.02106
38196,1361.112
38197,6132.8906
38198,6028.3643
38199,447.4251
38200,4429.3457
38201,2604.7603
38202,5523.134
38203,5956.759
38204,2637.064
38205,12167.841
38206,143.9531
38207,3115.7622
38208,8125.087
38209,7665.002
38210,2314.834
38211,2292.188
38212,6535.8906
38213,2416.9163
38214,5154.227
38215,5541.6113
38216,1157.8704
38217,7279.504
38218,3911.8354
38219,7837.425
38220,10071.715
38221,14241.693
38222,2375.9473
38223,8261.638
38224,25438.2
38225,5546.517
38226,4063.5645
38227,977.30054
38228,11947.479
38229,12186.303
38230,866.53534
38231,10520.307
38232,5618.217
38233,1294.821
38234,14617.5625
38235,4100.819
38236,5302.911
38237,1434.4161
38238,2091.0996
38239,6789.4893
38240,6620.6836
38241,827.2925
38242,7537.509
38243,9661.621
38244,4815.424
38245,2632.73
38246,1166.2197
38247,12740.8125
38248,424.89984
38249,2989.5466
38250,7442.465
38251,6960.496
38252,2751.9988
38253,21404.377
38254,3653.163
38255,1181.3326
38256,3130.5852
38257,6928.7744
38258,5078.6084
38259,19243.57
38260,3206.9727
38261,107.19324
38262,4577.895
38263,5358.539
38264,14141.273
38265,3692.7388
38266,10228.308
38267,5950.499
38268,2625.4546
38269,1049.8707
38270,13200.744
38271,7598.7
38272,20380.531
38273,1417.8993
38274,3518.8408
38275,2599.633
38276,350.48477
38277,12726.402
38278,16887.598
38279,8023.83
38280,831.75543
38281,4722.122
38282,5002.217
38283,9205.507
38284,345.03116
38285,715.48175
38286,1483.1213
38287,7678.71
38288,537.64795
38289,780.4231
38290,13688.316
38291,6836.7104
38292,3895.531
38293,11201.963
38294,4021.1636
38295,17371.637
38296,2701.414
38297,4831.967
38298,3873.1035
38299,2360.808
38300,9145.605
38301,5470.7812
38302,18286.723
38303,1098.8224
38304,4163.116
38305,6278.4263
38306,580.41284
